price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
39.0,1.0,7.0,0.36,3.0,0.0,0,0,1,0,0,0,0,1
56.0,1.0,12.0,0.81,4.0,321.0,0,1,0,0,0,0,1,0
295.0,9.0,2.0,0.11,1.0,0.0,0,0,1,0,0,1,0,0
110.0,2.0,7.0,0.37,1.0,0.0,0,0,0,1,0,1,0,0
170.0,1.0,12.0,0.65,1.0,0.0,0,0,1,0,0,1,0,0
90.0,3.0,32.0,1.69,1.0,1.0,0,0,1,0,0,1,0,0
40.0,2.0,4.0,0.21,1.0,0.0,0,1,0,0,0,0,1,0
50.0,1.0,341.0,17.82,3.0,25.0,0,0,0,1,0,0,1,0
120.0,4.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0
69.0,7.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0
100.0,2.0,23.0,1.23,1.0,95.0,0,0,0,1,0,0,1,0
25.0,4.0,7.0,0.37,1.0,174.0,0,1,0,0,0,0,1,0
135.0,1.0,115.0,6.8,2.0,138.0,0,0,0,1,0,1,0,0
120.0,3.0,3.0,0.16,1.0,89.0,0,1,0,0,0,1,0,0
200.0,1.0,90.0,4.76,3.0,326.0,1,0,0,0,0,1,0,0
35.0,30.0,5.0,0.28,4.0,292.0,0,1,0,0,0,0,1,0
70.0,1.0,1.0,0.05,1.0,0.0,0,0,1,0,0,0,1,0
99.0,1.0,47.0,2.47,1.0,155.0,0,1,0,0,0,0,1,0
75.0,1.0,2.0,0.11,1.0,0.0,0,1,0,0,0,0,1,0
150.0,1.0,133.0,7.19,1.0,14.0,0,0,1,0,0,0,1,0
220.0,2.0,1.0,0.05,1.0,0.0,0,0,1,0,0,0,1,0
175.0,2.0,2.0,0.11,1.0,0.0,0,1,0,0,0,1,0,0
90.0,6.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,1
120.0,6.0,3.0,0.25,1.0,1.0,0,1,0,0,0,1,0,0
320.0,11.0,4.0,0.22,1.0,0.0,0,0,1,0,0,1,0,0
250.0,7.0,2.0,0.14,1.0,0.0,0,1,0,0,0,1,0,0
199.0,1.0,9.0,0.48,3.0,0.0,0,0,1,0,0,0,1,0
105.0,3.0,2.0,0.11,1.0,0.0,0,1,0,0,0,1,0,0
110.0,2.0,2.0,0.11,1.0,0.0,0,1,0,0,0,1,0,0
99.0,5.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0
80.0,2.0,1.0,0.05,1.0,340.0,0,0,0,1,0,1,0,0
59.0,2.0,13.0,0.9,1.0,35.0,0,0,0,1,0,0,1,0
200.0,3.0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0
300.0,5.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0
85.0,9.0,5.0,0.27,1.0,86.0,0,0,1,0,0,0,1,0
150.0,3.0,1.0,0.05,1.0,0.0,0,1,0,0,0,1,0,0
180.0,2.0,1.0,0.16,1.0,0.0,0,1,0,0,0,1,0,0
75.0,1.0,1.0,0.05,1.0,0.0,0,0,1,0,0,0,1,0
229.0,3.0,2.0,0.11,1.0,206.0,0,0,1,0,0,1,0,0
50.0,1.0,36.0,1.96,3.0,359.0,0,0,0,1,0,0,1,0
248.0,3.0,2.0,0.11,1.0,0.0,0,0,1,0,0,1,0,0
299.0,1.0,4.0,0.21,1.0,0.0,0,0,1,0,0,0,1,0
67.0,2.0,8.0,0.42,1.0,3.0,0,0,1,0,0,0,1,0
150.0,7.0,4.0,0.35,1.0,0.0,0,0,1,0,0,1,0,0
200.0,4.0,75.0,4.36,1.0,59.0,0,0,1,0,0,1,0,0
277.0,3.0,70.0,3.66,1.0,75.0,0,0,1,0,0,1,0,0
99.0,2.0,37.0,2.05,3.0,14.0,0,1,0,0,0,1,0,0
600.0,3.0,0.0,0.0,2.0,0.0,0,0,1,0,0,1,0,0
80.0,2.0,4.0,0.28,1.0,0.0,0,1,0,0,0,0,1,0
500.0,28.0,5.0,0.27,1.0,173.0,0,0,1,0,0,1,0,0
175.0,3.0,2.0,0.11,1.0,0.0,0,1,0,0,0,0,1,0
150.0,2.0,3.0,0.16,2.0,0.0,0,0,0,1,0,1,0,0
239.0,5.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
500.0,5.0,0.0,0.0,1.0,229.0,0,0,1,0,0,1,0,0
320.0,1.0,78.0,4.16,1.0,312.0,0,1,0,0,0,1,0,0
125.0,4.0,7.0,0.37,1.0,16.0,0,1,0,0,0,1,0,0
31.0,18.0,1.0,0.05,1.0,0.0,0,0,0,1,0,0,1,0
189.0,2.0,21.0,1.14,1.0,70.0,0,1,0,0,0,1,0,0
200.0,1.0,1.0,0.05,1.0,0.0,0,0,1,0,0,0,1,0
120.0,2.0,55.0,2.89,1.0,86.0,0,1,0,0,0,1,0,0
150.0,3.0,12.0,0.65,1.0,0.0,0,0,1,0,0,1,0,0
70.0,4.0,1.0,0.05,1.0,0.0,0,0,0,1,0,1,0,0
135.0,7.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
38.0,10.0,1.0,0.08,1.0,0.0,0,1,0,0,0,0,1,0
135.0,1.0,27.0,1.46,1.0,365.0,0,0,0,1,0,1,0,0
125.0,2.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
50.0,3.0,2.0,0.11,1.0,0.0,0,1,0,0,0,0,1,0
55.0,2.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0
50.0,1.0,14.0,0.8,1.0,63.0,0,0,1,0,0,0,1,0
110.0,2.0,3.0,1.55,1.0,12.0,0,0,1,0,0,1,0,0
70.0,4.0,1.0,0.05,1.0,0.0,0,0,1,0,0,0,0,1
140.0,7.0,31.0,1.67,1.0,67.0,0,1,0,0,0,1,0,0
149.0,2.0,27.0,1.47,4.0,308.0,0,1,0,0,0,1,0,0
100.0,5.0,3.0,0.16,1.0,0.0,0,1,0,0,0,0,1,0
70.0,3.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0
400.0,7.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
40.0,5.0,6.0,0.32,1.0,0.0,0,1,0,0,0,0,1,0
220.0,1.0,3.0,0.16,1.0,0.0,0,0,1,0,0,1,0,0
25.0,1.0,95.0,6.18,6.0,258.0,0,0,0,1,0,0,1,0
39.0,4.0,1.0,0.05,1.0,0.0,0,1,0,0,0,0,1,0
350.0,3.0,1.0,0.05,3.0,0.0,0,0,1,0,0,1,0,0
90.0,4.0,4.0,0.22,1.0,5.0,0,0,1,0,0,1,0,0
30.0,2.0,4.0,0.21,1.0,0.0,0,1,0,0,0,0,1,0
3000.0,1.0,0.0,0.0,1.0,90.0,0,1,0,0,0,0,1,0
359.0,3.0,10.0,0.66,1.0,281.0,0,0,0,1,0,1,0,0
65.0,2.0,23.0,3.15,1.0,0.0,0,1,0,0,0,0,1,0
109.0,3.0,6.0,0.31,1.0,0.0,0,1,0,0,0,1,0,0
70.0,4.0,1.0,0.16,1.0,0.0,0,1,0,0,0,0,1,0
75.0,1.0,1.0,0.05,1.0,0.0,0,0,1,0,0,0,1,0
125.0,30.0,0.0,0.0,91.0,153.0,0,0,1,0,0,1,0,0
40.0,1.0,32.0,1.75,2.0,123.0,0,0,0,1,0,0,1,0
98.0,1.0,26.0,1.4,1.0,73.0,0,1,0,0,0,0,1,0
110.0,2.0,2.0,0.11,1.0,0.0,0,0,1,0,0,1,0,0
115.0,3.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
145.0,3.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0
89.0,3.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0
85.0,1.0,59.0,3.18,1.0,333.0,0,1,0,0,0,0,1,0
300.0,5.0,1.0,0.06,1.0,0.0,0,0,1,0,0,1,0,0
85.0,1.0,0.0,0.0,2.0,0.0,0,1,0,0,0,0,1,0
100.0,2.0,4.0,0.64,1.0,9.0,0,1,0,0,0,1,0,0
225.0,1.0,0.0,0.0,2.0,0.0,0,0,1,0,0,1,0,0
95.0,1.0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0
91.0,2.0,1.0,0.05,1.0,0.0,0,0,1,0,0,1,0,0
59.0,1.0,110.0,5.92,1.0,147.0,0,0,0,1,0,1,0,0
74.0,21.0,2.0,0.12,1.0,0.0,0,1,0,0,0,0,1,0
33.0,3.0,3.0,0.16,1.0,0.0,0,0,1,0,0,0,1,0
42.0,14.0,2.0,0.11,1.0,0.0,0,0,1,0,0,0,1,0
75.0,3.0,5.0,0.28,1.0,0.0,0,0,1,0,0,1,0,0
225.0,30.0,0.0,0.0,12.0,344.0,0,0,1,0,0,1,0,0
39.0,2.0,7.0,0.5,5.0,0.0,0,1,0,0,0,0,1,0
225.0,30.0,0.0,0.0,12.0,343.0,0,0,1,0,0,1,0,0
225.0,30.0,1.0,0.09,12.0,343.0,0,0,1,0,0,1,0,0
100.0,5.0,0.0,0.0,1.0,89.0,0,1,0,0,0,0,1,0
66.0,3.0,41.0,3.3,1.0,219.0,0,1,0,0,0,1,0,0
50.0,1.0,24.0,1.3,1.0,354.0,0,1,0,0,0,0,1,0
32.0,30.0,3.0,0.17,6.0,365.0,0,1,0,0,0,0,0,1
50.0,30.0,4.0,0.21,6.0,325.0,0,1,0,0,0,0,1,0
35.0,7.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0
250.0,2.0,29.0,1.58,1.0,38.0,0,0,1,0,0,1,0,0
95.0,3.0,4.0,0.21,1.0,0.0,0,1,0,0,0,1,0,0
80.0,6.0,2.0,0.1,1.0,31.0,0,0,1,0,0,1,0,0
225.0,30.0,0.0,0.0,12.0,340.0,0,0,1,0,0,1,0,0
220.0,2.0,95.0,5.02,1.0,67.0,0,1,0,0,0,1,0,0
105.0,1.0,2.0,0.11,1.0,89.0,0,0,1,0,0,0,1,0
199.0,2.0,75.0,4.04,1.0,80.0,0,0,1,0,0,0,1,0
53.0,5.0,1.0,0.05,1.0,0.0,0,1,0,0,0,0,1,0
125.0,7.0,3.0,0.33,1.0,69.0,0,0,0,1,0,1,0,0
400.0,3.0,10.0,0.56,1.0,64.0,0,0,1,0,0,1,0,0
70.0,7.0,2.0,0.11,1.0,0.0,0,1,0,0,0,0,1,0
50.0,1.0,62.0,3.36,2.0,7.0,0,0,0,1,0,0,1,0
20.0,14.0,9.0,0.48,1.0,0.0,0,0,1,0,0,0,1,0
300.0,2.0,14.0,2.27,2.0,279.0,0,1,0,0,0,1,0,0
89.0,3.0,21.0,1.14,1.0,30.0,0,1,0,0,0,1,0,0
59.0,2.0,42.0,2.23,2.0,14.0,0,1,0,0,0,0,1,0
221.0,5.0,7.0,0.38,1.0,1.0,0,0,1,0,0,1,0,0
100.0,2.0,1.0,0.06,1.0,365.0,0,1,0,0,0,0,1,0
69.0,2.0,47.0,3.78,2.0,0.0,0,0,1,0,0,0,1,0
150.0,1.0,75.0,4.38,1.0,317.0,0,0,0,1,0,1,0,0
275.0,2.0,17.0,0.92,1.0,72.0,0,1,0,0,0,0,1,0
55.0,2.0,68.0,3.67,4.0,279.0,0,1,0,0,0,0,1,0
65.0,2.0,31.0,1.68,4.0,282.0,0,1,0,0,0,0,1,0
250.0,2.0,2.0,0.1,1.0,0.0,0,0,1,0,0,1,0,0
225.0,30.0,0.0,0.0,12.0,343.0,0,0,1,0,0,1,0,0
135.0,3.0,21.0,1.13,2.0,75.0,0,0,1,0,0,1,0,0
90.0,2.0,13.0,0.7,1.0,5.0,0,1,0,0,0,1,0,0
82.0,2.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
200.0,2.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0
135.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
75.0,1.0,2.0,0.11,1.0,0.0,0,0,1,0,0,0,1,0
225.0,7.0,1.0,0.08,1.0,0.0,0,0,1,0,0,1,0,0
34.0,2.0,4.0,0.21,1.0,0.0,0,0,1,0,0,0,1,0
19.0,1.0,26.0,1.4,2.0,138.0,0,0,0,1,0,0,0,1
35.0,30.0,4.0,0.22,10.0,327.0,0,1,0,0,0,0,0,1
40.0,14.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0
38.0,2.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0
249.0,4.0,3.0,0.16,1.0,0.0,0,0,1,0,0,1,0,0
115.0,1.0,162.0,8.68,3.0,312.0,0,0,1,0,0,0,1,0
150.0,3.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0
105.0,1.0,140.0,7.39,3.0,321.0,0,0,1,0,0,0,1,0
69.0,2.0,37.0,2.0,1.0,3.0,0,1,0,0,0,1,0,0
79.0,2.0,1.0,0.05,1.0,0.0,0,0,1,0,0,0,1,0
100.0,2.0,3.0,0.3,1.0,0.0,0,1,0,0,0,0,1,0
80.0,1.0,4.0,0.21,1.0,0.0,0,1,0,0,0,0,1,0
85.0,11.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1,0
92.0,60.0,1.0,0.11,1.0,0.0,0,1,0,0,0,1,0,0
100.0,4.0,53.0,3.05,2.0,88.0,0,1,0,0,0,1,0,0
22.0,14.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,1
720.0,3.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
65.0,2.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0
35.0,3.0,14.0,0.83,2.0,0.0,0,0,0,1,0,0,1,0
50.0,4.0,0.0,0.0,2.0,0.0,0,1,0,0,0,0,1,0
70.0,3.0,3.0,0.16,1.0,0.0,0,1,0,0,0,0,1,0
38.0,2.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1,0
237.0,4.0,7.0,0.45,1.0,0.0,0,0,1,0,0,1,0,0
30.0,3.0,7.0,0.38,1.0,0.0,0,1,0,0,0,0,1,0
250.0,2.0,1.0,0.05,1.0,0.0,0,0,1,0,0,1,0,0
170.0,3.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0
400.0,5.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
210.0,4.0,2.0,0.11,1.0,0.0,0,0,1,0,0,1,0,0
50.0,2.0,2.0,0.11,1.0,179.0,0,0,0,1,0,0,1,0
75.0,6.0,3.0,0.16,3.0,0.0,0,1,0,0,0,0,1,0
65.0,4.0,3.0,0.16,1.0,0.0,0,1,0,0,0,0,1,0
85.0,2.0,2.0,0.14,1.0,0.0,0,1,0,0,0,1,0,0
100.0,5.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0
290.0,3.0,5.0,0.63,1.0,0.0,0,0,1,0,0,1,0,0
165.0,3.0,1.0,0.05,1.0,0.0,0,0,1,0,0,1,0,0
180.0,4.0,1.0,0.06,1.0,0.0,0,0,1,0,0,0,1,0
40.0,4.0,2.0,0.11,1.0,0.0,0,1,0,0,0,0,1,0
325.0,1.0,35.0,1.84,1.0,141.0,0,0,1,0,0,1,0,0
190.0,2.0,46.0,2.97,1.0,239.0,0,1,0,0,0,1,0,0
90.0,2.0,1.0,0.05,1.0,0.0,0,0,0,1,0,0,1,0
70.0,1.0,8.0,0.42,1.0,0.0,0,0,1,0,0,0,1,0
167.0,3.0,3.0,0.16,1.0,0.0,0,0,1,0,0,1,0,0
33.0,30.0,1.0,0.1,4.0,354.0,0,1,0,0,0,0,1,0
33.0,30.0,1.0,0.05,4.0,7.0,0,0,0,1,0,0,0,1
151.0,2.0,18.0,0.97,1.0,72.0,0,0,1,0,0,1,0,0
15.0,30.0,3.0,0.16,5.0,344.0,0,1,0,0,0,0,0,1
72.0,5.0,23.0,1.21,7.0,112.0,0,1,0,0,0,0,1,0
150.0,2.0,2.0,0.11,1.0,0.0,0,0,1,0,0,0,1,0
145.0,1.0,67.0,3.63,2.0,146.0,0,1,0,0,0,1,0,0
200.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0
35.0,4.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0
48.0,7.0,1.0,0.05,1.0,0.0,0,1,0,0,0,0,1,0
50.0,3.0,16.0,0.85,1.0,0.0,0,1,0,0,0,0,1,0
30.0,2.0,2.0,0.11,2.0,90.0,1,0,0,0,0,0,1,0
125.0,30.0,1.0,0.09,16.0,284.0,0,0,1,0,0,1,0,0
81.0,4.0,6.0,0.32,1.0,6.0,0,0,0,1,0,1,0,0
115.0,2.0,14.0,1.21,1.0,3.0,0,0,1,0,0,1,0,0
225.0,30.0,0.0,0.0,12.0,343.0,0,0,1,0,0,1,0,0
128.0,3.0,4.0,0.36,1.0,0.0,0,0,1,0,0,0,1,0
65.0,1.0,28.0,1.51,2.0,107.0,0,0,1,0,0,0,1,0
80.0,3.0,1.0,0.05,1.0,0.0,0,1,0,0,0,0,1,0
135.0,2.0,56.0,3.11,1.0,66.0,0,0,1,0,0,1,0,0
3000.0,7.0,1.0,1.0,1.0,325.0,0,0,1,0,0,1,0,0
240.0,10.0,10.0,0.54,2.0,216.0,0,0,1,0,0,1,0,0
50.0,2.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0
100.0,3.0,3.0,0.16,1.0,0.0,0,1,0,0,0,0,1,0
150.0,60.0,5.0,0.31,13.0,155.0,0,0,1,0,0,1,0,0
65.0,2.0,6.0,0.37,1.0,0.0,0,0,1,0,0,0,1,0
150.0,30.0,5.0,0.29,13.0,140.0,0,0,1,0,0,1,0,0
180.0,3.0,5.0,0.26,1.0,0.0,0,0,1,0,0,1,0,0
50.0,4.0,21.0,1.15,1.0,34.0,0,0,1,0,0,0,1,0
329.0,7.0,1.0,0.06,3.0,89.0,0,0,1,0,0,1,0,0
138.0,30.0,0.0,0.0,5.0,234.0,0,0,0,1,0,0,1,0
54.0,2.0,4.0,0.22,1.0,0.0,0,1,0,0,0,0,1,0
50.0,2.0,4.0,0.21,1.0,0.0,1,0,0,0,0,0,1,0
63.0,30.0,4.0,0.26,6.0,281.0,0,1,0,0,0,1,0,0
150.0,2.0,41.0,2.78,3.0,0.0,0,1,0,0,0,1,0,0
43.0,1.0,13.0,0.72,2.0,6.0,0,0,1,0,0,0,1,0
145.0,5.0,6.0,0.32,1.0,0.0,0,1,0,0,0,1,0,0
160.0,3.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0
60.0,2.0,1.0,0.05,1.0,0.0,0,1,0,0,0,0,1,0
85.0,2.0,15.0,0.82,1.0,75.0,0,0,1,0,0,0,1,0
149.0,14.0,8.0,0.42,1.0,38.0,0,0,1,0,0,1,0,0
69.0,1.0,145.0,7.64,1.0,4.0,0,0,1,0,0,0,1,0
40.0,5.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0
400.0,3.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
150.0,2.0,17.0,0.92,2.0,72.0,0,0,0,1,0,0,1,0
350.0,2.0,3.0,0.18,1.0,0.0,0,0,1,0,0,1,0,0
90.0,3.0,16.0,0.87,1.0,0.0,0,1,0,0,0,0,1,0
140.0,30.0,4.0,0.22,1.0,190.0,0,0,1,0,0,1,0,0
80.0,2.0,39.0,2.08,1.0,68.0,0,0,0,1,0,0,1,0
129.0,30.0,32.0,1.73,1.0,0.0,0,0,1,0,0,0,1,0
60.0,3.0,11.0,0.59,1.0,0.0,0,0,1,0,0,1,0,0
110.0,4.0,5.0,0.27,1.0,0.0,0,1,0,0,0,1,0,0
75.0,2.0,10.0,0.53,2.0,207.0,0,0,0,0,1,0,1,0
150.0,5.0,3.0,0.32,1.0,179.0,0,1,0,0,0,0,1,0
45.0,3.0,1.0,0.05,2.0,0.0,0,1,0,0,0,0,1,0
64.0,2.0,4.0,0.21,1.0,0.0,0,1,0,0,0,1,0,0
71.0,98.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1,0,0
135.0,12.0,1.0,0.05,1.0,0.0,0,0,1,0,0,1,0,0
100.0,1.0,10.0,0.53,1.0,0.0,0,1,0,0,0,0,1,0
30.0,4.0,1.0,0.06,1.0,0.0,0,0,1,0,0,0,0,1
110.0,5.0,28.0,1.53,1.0,0.0,0,1,0,0,0,1,0,0
200.0,2.0,43.0,2.33,1.0,8.0,0,0,1,0,0,0,1,0
200.0,3.0,30.0,1.84,6.0,1.0,0,0,1,0,0,0,1,0
30.0,2.0,48.0,2.58,2.0,0.0,0,1,0,0,0,0,1,0
65.0,1.0,6.0,0.33,1.0,0.0,0,0,1,0,0,0,1,0
100.0,1.0,25.0,1.35,1.0,108.0,0,1,0,0,0,1,0,0
109.0,3.0,27.0,1.46,1.0,0.0,0,0,1,0,0,1,0,0
71.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0
70.0,1.0,3.0,0.16,2.0,0.0,0,1,0,0,0,0,1,0
70.0,5.0,3.0,0.17,2.0,42.0,0,0,1,0,0,0,1,0
85.0,3.0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0
100.0,3.0,42.0,2.43,6.0,0.0,0,0,1,0,0,0,1,0
83.0,1.0,25.0,1.35,2.0,361.0,0,0,0,1,0,0,1,0
169.0,2.0,23.0,1.36,1.0,196.0,0,1,0,0,0,1,0,0
50.0,2.0,2.0,0.11,1.0,365.0,0,0,0,1,0,0,1,0
55.0,1.0,19.0,1.03,2.0,74.0,0,1,0,0,0,0,1,0
65.0,2.0,23.0,1.25,4.0,319.0,0,1,0,0,0,0,1,0
110.0,1.0,69.0,3.64,3.0,9.0,0,0,1,0,0,1,0,0
285.0,3.0,1.0,0.05,1.0,0.0,0,0,1,0,0,1,0,0
180.0,3.0,33.0,1.79,2.0,0.0,0,0,1,0,0,1,0,0
69.0,1.0,55.0,2.91,3.0,0.0,0,0,1,0,0,0,1,0
199.0,30.0,1.0,0.08,4.0,177.0,0,0,1,0,0,1,0,0
95.0,2.0,90.0,4.79,1.0,73.0,0,1,0,0,0,1,0,0
140.0,5.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0
99.0,1.0,1.0,0.05,1.0,0.0,0,0,1,0,0,0,1,0
79.0,2.0,14.0,1.71,4.0,320.0,0,0,0,1,0,0,1,0
225.0,1.0,41.0,2.2,1.0,11.0,0,0,1,0,0,1,0,0
149.0,9.0,13.0,0.86,1.0,29.0,0,1,0,0,0,1,0,0
60.0,2.0,1.0,0.06,1.0,0.0,0,1,0,0,0,0,1,0
85.0,1.0,13.0,0.73,3.0,11.0,0,1,0,0,0,0,1,0
130.0,1.0,77.0,4.16,1.0,21.0,0,0,1,0,0,1,0,0
75.0,1.0,4.0,0.22,1.0,0.0,0,0,0,1,0,0,1,0
150.0,7.0,2.0,0.11,1.0,0.0,0,0,1,0,0,1,0,0
60.0,7.0,2.0,0.11,2.0,0.0,0,0,0,1,0,0,1,0
80.0,4.0,68.0,3.65,2.0,102.0,0,0,1,0,0,0,1,0
220.0,3.0,12.0,0.81,1.0,0.0,0,0,1,0,0,1,0,0
129.0,5.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
245.0,31.0,4.0,0.29,33.0,342.0,0,0,1,0,0,1,0,0
500.0,19.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
135.0,31.0,2.0,0.11,33.0,338.0,0,0,1,0,0,1,0,0
190.0,2.0,57.0,3.08,1.0,354.0,0,1,0,0,0,0,1,0
100.0,4.0,29.0,1.57,1.0,281.0,0,1,0,0,0,1,0,0
80.0,3.0,2.0,0.11,1.0,0.0,0,0,1,0,0,0,1,0
200.0,3.0,4.0,0.26,1.0,0.0,0,1,0,0,0,1,0,0
150.0,12.0,17.0,0.9,1.0,0.0,0,0,1,0,0,1,0,0
120.0,2.0,81.0,4.31,1.0,27.0,0,0,0,1,0,1,0,0
2010.0,1.0,0.0,0.0,6.0,364.0,0,0,1,0,0,0,1,0
3210.0,1.0,0.0,0.0,6.0,364.0,0,0,1,0,0,0,1,0
4160.0,1.0,0.0,0.0,6.0,364.0,0,0,1,0,0,1,0,0
117.0,2.0,1.0,0.05,1.0,0.0,0,1,0,0,0,1,0,0
125.0,1.0,68.0,3.65,2.0,142.0,0,1,0,0,0,1,0,0
70.0,5.0,18.0,0.98,1.0,8.0,0,1,0,0,0,0,1,0
75.0,2.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0
1046.0,1.0,10.0,0.54,1.0,365.0,0,0,1,0,0,1,0,0
60.0,4.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0
152.0,1.0,4.0,0.21,1.0,0.0,0,0,1,0,0,1,0,0
65.0,1.0,57.0,3.07,2.0,53.0,0,1,0,0,0,1,0,0
195.0,2.0,72.0,3.93,2.0,165.0,0,1,0,0,0,0,1,0
70.0,2.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0
225.0,2.0,57.0,3.08,1.0,59.0,0,1,0,0,0,1,0,0
57.0,28.0,2.0,0.11,2.0,77.0,0,1,0,0,0,0,1,0
160.0,2.0,2.0,0.11,1.0,0.0,0,0,0,1,0,1,0,0
200.0,3.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
29.0,2.0,7.0,0.38,1.0,0.0,0,1,0,0,0,0,1,0
200.0,3.0,0.0,0.0,1.0,83.0,1,0,0,0,0,0,1,0
149.0,2.0,70.0,4.48,1.0,309.0,0,1,0,0,0,1,0,0
45.0,5.0,0.0,0.0,2.0,0.0,0,1,0,0,0,0,1,0
45.0,1.0,1.0,0.05,2.0,0.0,0,1,0,0,0,0,1,0
162.0,3.0,9.0,0.49,1.0,0.0,0,0,1,0,0,1,0,0
50.0,5.0,2.0,0.11,1.0,0.0,0,1,0,0,0,1,0,0
400.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
110.0,1.0,3.0,0.16,1.0,0.0,0,0,0,1,0,1,0,0
90.0,2.0,3.0,0.17,1.0,0.0,0,0,1,0,0,1,0,0
38.0,4.0,5.0,0.27,1.0,0.0,0,1,0,0,0,1,0,0
59.0,2.0,42.0,2.33,1.0,35.0,0,1,0,0,0,1,0,0
105.0,3.0,4.0,0.21,1.0,0.0,0,0,1,0,0,1,0,0
210.0,1.0,1.0,0.05,1.0,0.0,0,0,1,0,0,1,0,0
150.0,3.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
250.0,1.0,8.0,0.43,1.0,0.0,0,1,0,0,0,0,1,0
170.0,2.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
115.0,2.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0
150.0,2.0,1.0,0.05,1.0,0.0,0,0,1,0,0,1,0,0
100.0,1.0,0.0,0.0,1.0,83.0,0,0,0,1,0,0,1,0
42.0,2.0,37.0,3.02,1.0,1.0,0,0,1,0,0,0,0,1
125.0,1.0,77.0,4.5,1.0,348.0,0,0,0,1,0,1,0,0
50.0,3.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1,0
130.0,1.0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0
100.0,4.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1,0,0
59.0,4.0,53.0,2.88,1.0,39.0,0,1,0,0,0,0,1,0
199.0,7.0,13.0,0.82,1.0,349.0,0,0,1,0,0,1,0,0
84.0,2.0,119.0,6.44,1.0,20.0,0,0,1,0,0,0,1,0
80.0,60.0,1.0,0.05,1.0,0.0,0,0,1,0,0,1,0,0
70.0,2.0,2.0,0.11,1.0,0.0,0,0,1,0,0,0,1,0
